,network,id,createdAt,voter,outcome,reputation,dao,proposal
7002,xdai,0x1f70ffa1e1ffc2bae6f27e98857cb62f44cf3f40c90ad4bb287f982b62e243ac,1634141440,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,18942468998057517142264,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xaa9bc7250b9fa6f72e47ca2f5687641d8d39fcb717e6c9e7bba23333ab36f74c
7003,xdai,0x1f80a53f9f3611471620abfe937663decd040f17e055fc60be1dfbc29e88ec96,1633125270,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,18942468998057517142264,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfd0f33a120ffc774761bb107b35035613b0b62bb6511bef78cac6e18e23f25f1
7004,xdai,0x1f812b441df986a660510fbec59859369f270f4a9f463ba91fe8d0537a52c724,1637478882,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,15585156990328360423575,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4e43520bccd3f5c864e404a67e5365953f761cdcc75cf2b8b7d68b176f4d1d96
7005,xdai,0x1f8b0e8103a0cc81792f5e3e48f7156b68155a9e5122780f9df80f482d43bde7,1659790830,0x05a4ed2367bd2f0aa63cc14897850be7474bc722,Pass,1986350410496000046987,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc398c87fe44f91017d165c0e5d8bfaba1c9b8c09f085a86dc0918097382d5798
7006,xdai,0x1f8e35219be8e9a73c75ac79d475f2a8eaf621b1857908419ede082e5f5a23c6,1626685095,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,4278688423724966035638,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5c00e5e6059a3e0e51c52748fb7901ab2b56c368a7faa6e0bf135d2c92ce762d
7007,xdai,0x1f9830134b4c82d6e51ff71bdd8e049f164eb655865b7ff28f796035b8726e14,1621448825,0x49786cb81dc288328459948a4039f069e4b4f8e3,Pass,2417856000000000021828,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x72ae11ed51003e6347d3835dd2de319a4bb299df6a11494dc50e0048bf2f2ce4
7008,xdai,0x1f9c70f5afb8cba2292a2bef131365d837a483e1118cbba7fc5ce19645549460,1655310355,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,70142883663635754691073,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x21734f221615f8a8bdabb40aaf39052bb5102cc03a210f7e875acbfedde41caa
7009,xdai,0x1fa5144166ec15649ccfc975dc5f0d6ef4150b24dfe56125e988d48e0f8a6298,1649237160,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,20038726349787727829729,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe4a0e623a08639960a2936b6eb629a24f48578e2f520cfe32b25af84f70826c3
7010,xdai,0x1fba61bfb07ea2bbd6ca21bc12324bcec1344f78957ebf541fec36c04f5dab9a,1619192560,0x98e6e4a3856049fec1272f61127ec30a96f77256,Pass,3527843380000000024665,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe15d500740755a91eb9ca185dd34896efc43680b36bbc7942cf43687965b91a7
7011,xdai,0x1fbe3b9e76296247dc2cb84251a0ccf5f9cb015fa14d3b784b971e3f56959871,1623856375,0x137695899d5ccfea3084a2c3d026a757ee3f0464,Pass,864000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7699aa4464795acaf67f140c98421d07a8fc1d7d4865443ab863138fe4a131f4
7012,xdai,0x1fcc713f6a12bd67e15a6317c005aaffa458d87ce13543212ffd31073c049950,1620678875,0x81a94868572ea6e430f9a72ed6c4afb8b5003fdf,Pass,71819628184660947617240,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7fdfb17e86f1d69c15d43ca8f1a4ceaa1273528f4673f9404cca61f59de8524c
7013,xdai,0x1fd02a70cc63fe8f2664a49614e1eaac706b1f87a1e7bae236d953a5539c390d,1642726285,0xd4ab0868bbef1b29d55ed66afbf4a0ab516c2294,Pass,676653926400000018476,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5d803095bc1de873fa7f2cc6b9a547cb08aa96759b5fcf9e11cc67de505f9a5a
7014,xdai,0x1fec2a7f8dc2f69279bdff0ebcc0511abde7efbb01151b53cebec957c6651d94,1645028175,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,69029811235983802452031,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2b614e1da7b53d4987a661f14990c24abf7fc6be7eacb9368018b06afdc2749c
7015,xdai,0x1ff004db85ba9219635cc63116cf6b026071b9f03a7ccc656687813ba3a3a956,1640914390,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,276325708413342589091,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x725666cd83f2bf3d92dac44b1687d0d7a6a8ff6c1f0f3cf79406dea706a75e6f
7016,xdai,0x1ff45c68af435d2c15dbbd11e83ece0f61e94bb16edf9da44602c83e70f2679f,1646197885,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,880995790145673029762,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa793418ec15a861296ddad02148bd28a6078e799ea605d299b7dd9c38656e5cb
7017,xdai,0x1ffc711bc51ba09c4ca4415d380967bd900c46077c2c119e7e209b178e5fbe34,1581728550,0xf26478c6942c5863654f416aea73ab26ee1a630b,Pass,1000000000000000000000,0xb3d9283ec311ea93ed9e56dce1cf7a15da071512,0x5869e260efdf5f199e72cf5847447c2c0e209e6b349006db19a5ea1d10cd4c02
7018,xdai,0x2002d2afcc0c9cd5e5c959b65969a21f8216f71933ad9bf17623f0647cce2670,1581880340,0x4171160db0e7e2c75a4973b7523b437c010dd9d4,Pass,980000000000000000000,0x2b0f5e7de201068d9fb917ab86dc1c731c274411,0x4cf3c86dea26f3207d9d9bb26f07712641f36575ef0e811255ebc1051ef5c403
7019,xdai,0x20185d58da1df7febee6fd1e03d4eebf657839d700760ce9781d9f44744d583f,1640354395,0x95a223299319022a842d0dfe4851c145a2f615b9,Pass,8771673361008869704596,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xdff3fc636ed3da09b82c9881e6051ad16f7083659753b04328056024c3023ecf
7020,xdai,0x201969ddaf3385eb292c0524aa4498e84bea76b6058a235ab0dce084fb70e063,1635976200,0x3f78441292b95f346475e9aef2649eba5dcbf477,Pass,1637020436227908296694,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x88317f32cba7109ecc7c609e87c0c0b267091f4303eeb26823a084e48166af3f
7021,xdai,0x201a9c303b6f1841b88478975cebd05b6165391c9c920998ae08716633712dbe,1626237755,0x1db2f5e4d469b59a6b7911dc20133d46ff45b412,Pass,224968703999999998997,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x1ff9a5fc544d15ccadb514021414088677779a0128ac61b8aaee13d727a59aeb
7022,xdai,0x2040f3856036219421784f811a66fb2c7427451befef07a28142d76b7d256436,1611916500,0x81a94868572ea6e430f9a72ed6c4afb8b5003fdf,Pass,99903928349491200000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa27f1138dc97e2da27dea35665ef0eb61be464e029ae1bf293552054c047bc9f
7023,xdai,0x204387199d661c2afa3af13e650d62798ecb09dbae4bca3904b9ab8327a015b7,1619363510,0x98e6e4a3856049fec1272f61127ec30a96f77256,Pass,3171666225248000020293,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xd780904cf4e672c1f4d659b1a01eb024922e15044017103388d96a3f6dec4866
7024,xdai,0x2043dcf41aed5e457aab56bc4b56e0b37bea6785bc90eb91dcf800e1dbed5af9,1627057170,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,4278688423724966035638,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x81ddeb16fb7650468ec81808f29cab998a358fe606a67e3bcd10f7dc8da20e23
7025,xdai,0x2043ddfc50da0a5a2ff082c59b14d85d9dc7f9771a07874670d46e32c20bb5e8,1663041170,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,2012577608895253530335,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc4f1c3738a6eb1dad3d81dc6b36a0ee08d5adc63cfa65ec64edaf7166abbe971
7026,xdai,0x20523cd04c14322f444d358f9a2ffceb5d7d5ef24440407b05503a3cdf2bcfd7,1616836050,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,16390785024000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7ab930d96b6e162c2c23369cf9ee719d967aa63e7f5f60a537e812952fe7d3f0
7027,xdai,0x20912c27e1678749e4dc96dfc0e92375d1505a8e6f937a16fffad3f7da937e30,1655987800,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,61709701185152918815421,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x6cfd7b65117efb44ab6d2622a4289ba5aceb5b59a3558663807666580d0d42a2
7028,xdai,0x209b1b8bfd1366c7c0877e49b477c41ed6a0b754aa03dc26b904c7fedb879cf8,1642191620,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Fail,36559534296780472057203,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbd4c0dca243d6e2b73bd79e27b12b75a8253bfdf8d44584ac738c304d881ec7e
7029,xdai,0x20d1ed1315fd167596af2df6179f5c8d234d4f9c52c177ea518c09fcd2d0fbfa,1626179895,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,5447783080206567257641,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x66b3de07be5a00974c8acb16284d3adc56a67596cd622efe3a209bb1823dd040
7030,xdai,0x20d812856a6cbb8c326b2e510a15891c533118e285b8a5748bdbce1ccbd3dd75,1640713405,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,24040986138929000875227,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x05eb9b33e602bcc0a4a9b7b992ee4da1a99a89436329de7da619a32fc4392c8c
7031,xdai,0x20dd36ce22b165b2547f942fae276614ec3211eec4f67cfb3d7f9a2e3f508dbb,1626328300,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,50086768642120375649448,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4c5c48e79f0db13000d623c518f4c585683f1a457c566f67d1fee2c2fc158b19
7032,xdai,0x20df654b5c6c832c2e8b8d5ec6978fb2bbc8b870070ae72fffa91dcd35549516,1624659905,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,4049816942051328043656,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x62f5d3aa6b04ac6f6557414aa2de4d8bd33a95c99380d7ee89fc81651c5e85d2
7033,xdai,0x20ed1a18b4e742a5c5d696fadb571daeac5482c36a720cf76b1ad834758ed83f,1660250995,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,61659245984927257160231,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x069c6596e92ea11915a7a8240e5240996d47c58dbd3ad3f0a3d462bd93f17a9b
7034,xdai,0x20edde15ad128b32e485648ee87f31ef4d01fa533c99578fb42cd4993d007aaf,1635337325,0x7e72cfd9a36517435dc1ca7f9451eccbc973111e,Pass,20806040000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4424724f526b8ebf7a72d8cc08cb26060aa772d839b849f354777ec64c7ed644
7035,xdai,0x20f9526d602cc92a39bd068bd678980769872e54ab0e5fd1a3f964349aa58449,1651398545,0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b,Pass,19709454606022857925762,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xd41c033b50c0d32cbcd5d8a15a9ad528de8732cc6542f0aff6100b61e5893dac
7036,xdai,0x210bd2aaecd45cc532e23cab3efb4ec1ce0d9ad733406aef0936dde9e100fdcf,1633676745,0x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1,Pass,158180334771516053877,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc7c242ee6854995f9743748eb8aab8c00e2b0f800d24b34e7bfc50cb29561793
7037,xdai,0x210d60174ec068e4c12bdce2fcf1de25b3e59b4edc9b2501a099414b887077af,1617796235,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,14912374400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xd95eb12ff81ee3cf07d5e06ec7b9a56501ccca1c2200a88f856d4dc1628647d0
7038,xdai,0x210f10d833590be3b80e25d11b0399b18a987e4008c22b0f5890ce47e5748204,1637157750,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,18245386138929000511429,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9b81c9f10d42f3d6bf3bc04ee808fdb5144b59bbb49da0f9349d8f065313d3f4
7039,xdai,0x21157a1c1478e6b6832c05b8c1c32a14baf2d1844121cd21f4b61a1f1632b73a,1634318730,0xa3d59249b5bae16905613ad2be5639ffa35bbb57,Pass,7494312044926469186929,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x40d48202d49c9370cdd190bbe74baff2d84fec5fa3b68eac4df42c107644970f
7040,xdai,0x2130eac9c7d15fa9d4fc51bc058f191b9fcf7542e014a120ab7de81e0e109ac5,1635277075,0x3f78441292b95f346475e9aef2649eba5dcbf477,Pass,1615153247556311314074,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa8abfbf3689d43bcd26183fe3c05e076448f343434412994ffd5e61cea51e9b9
7041,xdai,0x2139c82c32ba1f951c78b90820b3cc2605cc45537cbafb4f77cf16b7da135e59,1619289835,0xe16d3664b313bd5fb8d911b467047e3cb4ed853d,Pass,64315320832000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4e99d384021c2c1dbfc8941f061def8acc91220e4bf27adb9ef3014ca317aa98
7042,xdai,0x2142d9fd1a6046c3460b6db5b97a7250f0264c9d20f752f621d50a6d369e1554,1626611825,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,25410413832353166131200,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4b78890c553ae3d471a665ee5d5ddd594fbc588a5976fbbcb3cae7620ad6ab05
7043,xdai,0x2144edfbec63598684fb6aa7188a6f582140245cbce935a2603e184c7650492d,1633795110,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,22363989725944798393845,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x3592e2770b492cc5a7d884b22c134145a6e9ad8904b03cb4988fe8bbf3f32543
7044,xdai,0x2149298e930ddac925795f13fe35f1677180b213b5be3239fb76663e8dc61606,1611384570,0xfcd81c0d8fcdba864cc558c17af8ef83d05bdf45,Pass,5993010000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xdbdfd60c26df23cdfc6959fcf9e1c4094a5b236a0bc4b0a56670e2868d7ad336
7045,xdai,0x2158fa1b16f3a2b83a0da4e91f55b95b529e7d1aded5d751846f55ad31ea615e,1649590015,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,35463100787978721997968,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x55ff34c97949e067ed11379a5ebf2c032b146fd83b11b03d48e8685fde618761
7046,xdai,0x215aac86cfc15f64f5be514358d821f7d4c55a69b34eac80444cebff5087cab6,1649038440,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,1053403387326792680367,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfcdb52fff5bed18bbce359b3bdeb5ffe0431c0e29f60af08b85aef969cf7fe25
7047,xdai,0x2161427ef7727ef05a572165d2533ef0a9be77c2b645b4d01f063389098dd879,1657565355,0x29e1a61fccd40408f489336993e798d14d57d77f,Pass,9283603542129239061986,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb3145c4252f217ab172f7c4441f6e0856839dc3da2c16ce54107459ac854842f
7048,xdai,0x2161ea1ebd3ef6c408ab874d072cc589462fc4875f86bfc947f6c5f802a6f963,1658352990,0x29e1a61fccd40408f489336993e798d14d57d77f,Pass,9212502184218790980723,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x971c8af626763c3aba11b60faf44db3b1357d7e922c678b9b1162b7560cf6b02
7049,xdai,0x2163e770b889fd2db14ac50aa9b5a3ae8eb9eca98a85bfd67c0c6ad94aee119c,1647769860,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,597435869708825395048,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x03633066a51aaa63db6da76fbb07f8835bad46d43f1f58e6805c937a94bafdf2
7050,xdai,0x2169abaac2417dfcc2c0ef8df604854e558a59993a24efd9d46e309073d86620,1615822080,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,14231454400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xef598863e0383afe4bbd3953ec9e0ec26e307a558f6ae43f0e6a4f2ef3c2995e
7051,xdai,0x21729f5c8d4b5f705236dd908be420f7f092e3a2a3607b9e5c217bc52749c796,1647794405,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,30277361265792349843996,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x651ae49a00ea204017b1dfb7ca7430bae1fad61a184ebbdb1b6ebc13b35f3ce0
7052,xdai,0x218f1908553de9d7ec1b977686308277046c2738483726ab2c6d9fc0390818de,1638828375,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,35252596955158165070815,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x923fc68a65756f2eed40d185e5595f5d4a532d69cef32d903acceed99dbaa522
7053,xdai,0x2190684131e9b9d1fbebaedaecbdc80a130e2f02bd1a4c3264096169a899c14b,1675291015,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,58869669980707203184745,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa7d10575e78c04cfca01d61e4764d853bb41b83357457385da275f8ea05fedbe
7054,xdai,0x21927e3b160f7886423beb9d2366973c9af125d9ca1f647d05d66ec2d9ecab99,1629449275,0x6f7c864cc0fc9fb2fe26f53c031d3deec0b8d7d5,Pass,6556409564638209114112,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x48c13d74b4108aff4d0f06c6b930eb3cdf0c8f20f3cbeb03a409d5b5c79dff14
7055,xdai,0x219674b875144930add49b1a957273caaba28e47914f01b854a3b6c3400a4e0a,1620669720,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,8160588126781440373760,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xac8fdb67708c1109091f4ab6c1290ce86697fe86547431012ea29dd0a4fb918c
7056,xdai,0x21c9cd92fccfa20cc7ece35d0ff963b510fdb826546cc32d8fdc390c69ef17f8,1646197675,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,880995790145673029762,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x3cf57b232feda914d81261d4c0feb7a510b7858c107696af862a37601dc687f4
7057,xdai,0x21db707700d5d98da88eaacbc4e2796a7efc825bb1eb52896a3dc35b44227126,1663755140,0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b,Pass,38494759403916849065987,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4a5cb0b072d4740b3d112d949aa1deb97826e4cbb4bd97f72a581306d2c8d6cc
7058,xdai,0x21e2d839831c9c42234e6f7489a6f409b483f946d31ffa7151a363c62ac7fef4,1659950155,0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b,Pass,32147128248551817835676,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4c48baa5acb6e0dae4a0bb85353030051222bfdff3c350c4fe5c5a1b3fcf7c07
7059,xdai,0x21e66d06406945e088c2d2465f8f61820e2f85a15c777e50d1c1bb228fa71777,1625780035,0x11aa7ef6d9fb561b2050c90f655286ea2409a477,Fail,2625000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc25a291dc455cc46ef9b30792978c1334b82b81bc51635d691adad6929f8dfcd
7060,xdai,0x21e73d1eb8953514f83a1667cfaea2323ebacef6192213f6d8a9b095cfdda5b6,1646917950,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,45203753173824044129974,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x316199049ec001cb1ed0afd4a7cdc4ee1921e57ba7994c7b0b8b520ccd7fc6bd
7061,xdai,0x21ec10f6146bef07a20cac8be6f023ec9e1e975b1592395636073296d8c6ccff,1630756585,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,13186468998057517142264,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x0d33617a9f74e5c1af6d43d3150f7b96b88897d87604c18d97242745fc1eaadf
7062,xdai,0x21f03acc4eee20e838f0b5ffc11f1cdf752f032931b8b8953df235751ffb930e,1643215150,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,68859392659645350202340,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xadcddd15c1d511a3216e3dc4346187271412e583c3e215c2aeb24354711fd0ac
7063,xdai,0x21f51ac13f7f03839c496bf6ec86fdb923946d81e0788d65607c250e46805a03,1635489065,0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545,Pass,5209569999999999936335,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xd2b2a11576724608ec5f8cf718976d21de1ade36fe94453f35cab02c379e6e20
7064,xdai,0x220d5ae659c8a259bdcd230eb501ee08586f046a0986972cb248eaa98473efc2,1581726035,0x38c0acd6e7061b1000407c4442879c50ebc26731,Pass,1000000000000000000000,0x8e52aca24a59b146b11ece2c596cf6d8828cdaa9,0x71fc48cb1ba47608dbf0d4457d43ffb9f7cb94504018f831226eb68909d81c01
7065,xdai,0x2219b3eeca48b4b20f674062dbb0e4800f9f5bdf4b0c348c0a7b6dea356e7520,1628274465,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,5044484367885361724375,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x0afccc6702fb3eefc3a72e9c2601b42429af4b05157f23b092ad9d1f0feba9b8
7066,xdai,0x222552e7b6342fd170676a3d4a3d768687883c5ccf01a7d11dc8e4e94f408338,1633050700,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,49827493332040212065255,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x88aa40e8849ca33dc375a656d1a0668e097c01d49a7fcc79ec801509a869509d
7067,xdai,0x2225b449c74a1fe36ee0a46171c1f8ba558ce683c84b2369461268d577a33ebc,1634141430,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,18942468998057517142264,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4800ede403c6687d3ab9205f7a21691775682ded468fa682a8fef409250ad629
7068,xdai,0x2236f04fc1dc54b517286cbd9b6339608d56e0f2430ebbc57ebe441f94977dfb,1666560100,0xf006779eabe823f8eed05464a1628383af1f7afb,Pass,39819475313829954178454,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf471a6907934ba65576c1914c35c8027171d6faf0796da544a04185cabecb438
7069,xdai,0x2237a88273989ebdec0ddad6e11c720bd430fe93bce5dd5853a414f6f60974a1,1645040490,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,40536220203444287571674,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x382ebee251876810bf6820fa6800de8276ad3e352d523c5e2d5216f30e10b3ce
7070,xdai,0x2244d0dd51a1bd0a3f2f423d2d10c7690678aee8b2ba00c237cb9596e8057291,1648140470,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,35415369100576885385888,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x52c90416b88701ea09a44b0bd9bed5c7ea6db5cece2d28cb1456a7da668afc16
7071,xdai,0x2246655c809063020965edd46dd51c6c9f7f9468a948a9dd90dc63684ac20ee5,1635272400,0x9ca367224770b496fe009403da7b93a543df3c45,Pass,20137030515701725606156,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf6445512b90411eee57781bf7729c9692f1bcd5a58da546f13d8558c98633477
7072,xdai,0x2256e711b85fe326a26f67bfaeb2ccfb0364ccd8dbafaa4118cdcd5e907b46fa,1646807595,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,21371926147120482061519,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x594b2166099be1b5c99958b74c3fe46e5bfbf53020222b7134886d78287cfd7d
7073,xdai,0x227e8842f69b26448280207f4af683cd43f644b288d183a8ca4d1e12f6201b7e,1619080185,0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545,Pass,1159723520000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x98b2c1c74fcdfc72940f799218e6755f116ba4434cee06972c0033fa1305129f
7074,xdai,0x2284639dff9d3aed91bf8b43ee2b51beaaacc9d8498b6cbffd1d64a151a2be58,1616781725,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,15325390000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2e33caf4729ea5647d1461b59afb1c01528d10da952cfd920b2525f6e1a91211
7075,xdai,0x22852a5ff6f306cf20552ccea9be839f84bb20bf5ec7fb4b7731fc51c5b85875,1626423480,0x6f7c864cc0fc9fb2fe26f53c031d3deec0b8d7d5,Pass,3225897216304318650570,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9576582f2d4ccc1fa3fb25fa08cf5cc7d087c84dfcad5af26839fbf76295b571
7076,xdai,0x2297df3c3bcd35e14ae3f4a4721cbdfbc21ea28c5dd43760b3ed94e3566042e3,1620543960,0x8f44e0c4de4cddd1de0f15577a36c8c4fc7097c5,Pass,7151364864000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbb8ac957c93370f3d5d16288660e3a2400823ad9f8058895655e52bd5a2a2e74
7077,xdai,0x22a26f2b725498b5eb90bd78304db7d1c80a0b3918318eb9795360df71250653,1634198620,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,22882451366750236005644,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4800ede403c6687d3ab9205f7a21691775682ded468fa682a8fef409250ad629
7078,xdai,0x22a69cc74ef83544bb4ac569445a3a6a94ea8d0be7ce2febb5c172e27718658e,1581739795,0x45c9a201e2937608905fef17de9a67f25f9f98e0,Pass,1000000000000000000000,0xc9dab2f97aa454a2264fd0d7b3718579d5f01eba,0xb4fa8d5a76c42086238e1b887f5fed0b03acb6eeda2a165fc21c6df0a4476481
7079,xdai,0x22a81bad2d363bfcf00566c27b4d13afac6e2bf11202d61544ce040baa99c5fe,1643803160,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,29918884266577497774377,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc047f23ac2c25af8bea5ea5a3d0a4455db98b78e53126289dd19b546ac4b92d1
7080,xdai,0x22a9342a64d27ac72e40782b2cdb25c31ccaabbbe1796b8ab3bdf36781309572,1619789905,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,31031444244684800000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x76c4f77d6e7b9d753966dedc93692ffba8c19e15b68dce69628f5ed82eb6f64e
7081,xdai,0x22a9444120ba24ddbde6dda4934b6ad296af8a919c0cc087401cef70e8995d0c,1633125080,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,18942468998057517142264,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x88aa40e8849ca33dc375a656d1a0668e097c01d49a7fcc79ec801509a869509d
7082,xdai,0x22b8a75715f35515e83ad0c4907f13720d843d564b85b32660d117e0c3cae537,1649388685,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,1056318105311049404920,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x615ab3d3e492672d555b01eecca68023ca5e8f1c014bcda6da5e4e4d79aea0df
